,label,comment
5774,0,瞎逛 美团 发现 店店 主要 里面 糍粑 吸引 感觉 好吃 团购 价格 优惠 地图 美团 定位 工作 责任心 有待 提高 美团 工作人员 绝对 差评 店铺 老板 接待 非常 热情 冰粉 味道 确实 好吃 东西 放得 最爱 糍粑 真心 推荐 尝尝
5775,0,美女 朋友 起来 肚子 舒服 番茄 锅底 哈哈 好吃 不辣 一番 风味 东西 齐全 下次 还会
5776,0,经常 好喝 现泡 很棒
5777,0,去过 多次 强烈推荐 牛肉 牛肉 好吃 多种 种类 牛肉 油碟 串串 土豆粉
5778,0,超时 一个 小时 慢到 无法 想象
5779,0,第二次 味道 团购 划算 一个 很饱
5780,1,十块钱 香甜 糍粑 两块钱 糍粑 里面 白糖 十块 这钱 好赚 商家 打电话 我点 餐少 愿意 不会 慎重
5781,0,比价 十块钱 配送费 非常 不错 不怎么 喜欢 上面 巧克力 东西 有点
5782,0,第二次 发现 上瘾 真的 好吃 牛肉 上火 天天 没什么 问题 安逸
5783,0,7.16 预计 7.47 分钟 合理 等到 催单 第一次 8.10 左右 催单 第二次 8.22 打电话 告诉 送到 吃饱 没事 故意 没拿到 外卖 很稳 兄弟 换单 换单 小时 不到 最后 送到 时候 可乐 一个 解释 厉害
5784,1,原味 猪尾 臭了 真是 黑心 商家
5785,0,第二次 一分钱 一分货
5786,0,感觉 不错 味道 特别 后面 味道 阔以
5787,0,四个 吃不完 份量 超足 中午 吃饭 高峰 上菜 速度 稍稍 真的 味道 超级 特别 入味 佐料 带回家 下面 非常 很鲜 值得
5788,0,卖家 服务 味道 不错 喜欢
5789,0,经济 实惠 特别 老板 很好 热情 味道 不错 下次
5790,0,烤鱼 真的 好吃
5791,0,不错 团购 比较 划算
5792,0,今天 几次 今天 感觉 有点 可能 基本上 芝士 原因 建议 老板 一点 麻辣 口味 海鲜 一下 不会 感觉 一直 差不多 味道 适当 搭配 一下 弄点 重庆 口味
5793,0,从来 评论 真的 生气 十一点 二十 下单 一点多 两个 小时 催单 接电话 态度 真差 差不多
5794,0,好吃 东西 水果 奶昔 饮料 香蕉 味道 很好 很好 冬菇 辣味 炒饭 排饭 今晚 试试 好吃 环境 好好
5795,0,店里 完全 一样 全是
5796,0,一如既往 地好
5797,0,老铁 毛病
5798,0,美团 多一些 种类 大小
5799,0,不会 饿死 宝宝 送得慢 送得慢
5800,0,味道 一直 美美 喜欢
5801,1,里面 有虫 心情 巨差 再也 别点 食品安全 完全 合格
5802,0,味道 确实 一般般 这是 黑点 鸭肠 两根 脆皮 三个 再也不会 这家 差评
5803,0,饮料 筷子 没有 差评 差评 差评
5804,0,菜品 丰富 喜欢 味道 不错 服务 很好 提前 打电话 两桌 圆桌 团购 态度 很好 不像 团购 服务 很差 环境 干净 几年 老店 离家近 经常 以后 继续 光顾 希望 越做越
5805,1,一家人 拉肚子 牛肉 臭味 不会
5806,0,味道 不错 不错 不错
5807,0,强烈 强烈推荐 味道 特别 已经 几次 朋友 几个 特别 喜欢 地方
5808,0,超级 超级 巧克力 地上 姐姐 一个 态度 也好 一个 夹心 巧克力 超级 好吃 环境 很好 位置 沙坪坝 长大 好找 姐姐 知道 男生 深色 包装袋 味道 不错 nice
5809,0,还可以 一起 聚餐 不够 味道 还好
5810,0,经常 没有 完剩 很多
5811,1,牛肉 咸得 没法 半夜 肚子疼
5812,1,不新鲜 第二天 拉肚子 大失所望 比起 里面 差太多
5813,0,服务 不错 口味 还行 比较满意 地方 不太好
5814,0,还可以 味道 不错 价钱 便宜 绝对 够吃
5815,0,加辣 不吃 我全 不了
5816,0,等到 点过 关键 难吃 无语 没有 下次
5817,0,哪里 服务 确实 不错 不像 面馆 好吃
5818,0,一家人 酸奶 好喝 喜欢 原味
5819,0,评价 蛋糕 好看 满意
5820,0,特别 好吃 经常 卫生 味道 很好 建议
5821,0,越来越 不好吃 偷工减料 一点 不入 从前
5822,0,菜品 不错 服务态度 很好 下次 还会来 光顾
5823,0,还可以 菜品 份量 点才 下班 辛苦 服务员 谢谢
5824,0,菜品 味道 非常 不错 位置 也好 大融城 不用 排队 服务态度 很好 不会 团购 歧视 上菜 速度 非常 四个 两男两女 人餐 根本 足够 口味 正宗 整个 装修 环境 火锅 味道 贴心 发个 罩衣 期间 舞蹈 表演 水果 饮料 汤均 自助 非常 满意 团购
5825,0,付款 点半才 送到 按时 送餐 死难 里面 土豆 都化
5826,0,不错 安逸 经常 酸辣粉 太好了
5827,0,多次 信价 面包 很香
5828,1,第一次 钢丝
5829,0,学校 外边 第一家 一类 烤肉店 菜品 新鲜 服务 不错 味道
5830,1,差评 差来 馊的 一碗
5831,0,味道 不错 姐姐 服务 很好 温柔 还给 不好意思 划算 咖喱 鸡肉饭
5832,0,点餐 两个 小时 送来 饿死
5833,0,上菜 有点 小贵
5834,0,两个 没有 分量足 感觉 干瘪瘪 服务态度 很好 以后 回去
5835,0,好吃 已经 无数次
5836,0,好吃 上菜 好吃 好喝 还会
5837,0,明明 没有 煎蛋 店家 死不承认 外卖 能污 一个 煎蛋 第一个 差评 不谢
5838,0,几次 环境 不错 地方 好找
5839,0,香味 味道 惊艳
5840,0,服务态度 味道 不错 优惠 力度
5841,0,口味 菜量 服务 也好 停车 非常 方便
5842,0,真心 不错 大闸蟹 很棒 牛排 很好 服务态度 没话说 简直 无懈可击
5843,0,有点 感觉 味道 不错 很多 口味 选择
5844,0,垃圾 东西 说好 搭配 没吃过 一块 我点 君花 全素 全素 荤素 搭配 良心 不会 再也不会 差评
5845,0,菜品 没话说
5846,0,口味 不错 没有 浪费
5847,1,酸辣粉 成干 粉勒 泡椒 酸辣粉 ## 烤肠 烤肠 馊味
5848,0,相对 口味 不怎么 特别 没法 厨艺 有待 进步
5849,1,商家 良心 震惊 买点 地摊儿 包装 水饺 没敢 直接 里面 发黑 变质
5850,0,难吃 再也不会
5851,0,喜欢 经常 ... 方便 ...
5852,0,一如既往 安逸 多次
5853,1,干净 一天 肚子 吐得 不行
5854,0,黄瓜 越来越 不好吃 米饭 太硬
5855,0,味道 相当 巴适 火锅 感觉 地道 以前 小时候 味道 很久没 好吃 火锅 位置 好找 菜品 分量 很足 服务 相当 值得 推荐 菜品 香辣 牛肉 鹅肠 毛肚 豆腐 总的来说 菜品 不错 小吃 农家 地道
5856,0,尝尝 多说无益
5857,0,菜品 不错 服务员 态度 一锅 火锅 鸳鸯 火锅 特色 锅底 生菜 里脊 排骨汤 毛肚 培根 金针菇 果汁 烧烤 烤肉 鸡皮 火腿肠 虾子 荤菜 脑花 绿豆糕 饼干
5858,0,很棒 好吃 老板 老板娘 温柔 亲切 环境 很棒
5859,0,已经 第二次 服务 一如既往 关键 坏境 菜品 无烟 烤肉 非常 环保 健康 菜品 十分 丰富 烤肉 凉菜 热菜 点心 水果 冰淇淋 果汁 非常 丰富 烤肉 材料 新鲜 供应量 凉菜 热菜 味道 不错 用餐 时间 充足 非常 满意 以后 还会 光临
5860,0,还可以 代金券 划算
5861,0,多次 特色 停车 非常 方便 不错 鳄鱼 掌和水 耗儿 确实
5862,0,今天 味道
5863,0,一如既往 上餐 速度 不错 不错
5864,0,这家 味道 确实 不错 简直 太赞 一人 一个 小锅 味道 影响 肥牛 羔羊 好吃 很好 那么些 肉味 一盘 太少 筷子 酱料 美的 最后 多点 代金券 炒鸡 划算 整个 安逸 舒心 强烈推荐 草原 小肥羊 雪花 肥牛 鲜美 肥牛 茼蒿 鲁西 肥牛
5865,1,椰青 味道 不说 外头 发霉 百香果 样子 山竹 全军覆没
5866,0,真的 好吃 每次 必吃 东西 干净 卫生
5867,0,很好 几次 满意 不错 不错
5868,0,非常 满意 服务周到 米饭 不错 新鲜
5869,0,味道 环境 不错 感觉 桌子 点点
5870,0,真心 难吃 里面 冻成 有点 发黄
5871,0,点个 米线 汤全 塑料袋 怎么吃 我点 干拌
5872,0,很好 服务态度 很好 中午 上午 预约 新鲜 很好
5873,0,服务 很好 店员 热情 味道 一如既往 一个 下次 还会来
5874,0,味道 不错 服务态度 很好 值得 购买
5875,0,味道 很好
5876,1,不会 再点 换成 乡村 土豆丝 臭的
5877,0,一如既往 还会
5878,0,总体 比较 干净 喜欢 桂花 汤圆 一般般
5879,0,备注 盐巴 一份 油碟 里加 一份 真是 搞笑 吃火锅 光吃 大蒜
5880,0,感觉 不错 味道 不错 服务 很好 上菜 速度
5881,0,顾客 反正 有时候
5882,0,味道 超好 解释 老板 服务态度 超好 价格 便宜 老板 赚钱 五花肉 蒜蓉 粉丝 扇贝 鱿鱼 牛肉 黄金
5883,0,味道 特别 老板 特别 热情 环境 舒服 看起来 比较 干净 两个 特别 非常 一次 强烈推荐
5884,0,不好吃 还贵
5885,0,非常 满意 干净 卫生 很好
5886,0,店菜 味道 不错 服务 很好
5887,0,不错 还会 很棒 干净 很足
5888,0,味道 真的 不好吃 难吃 微辣 足足 辣味 分量 很少 很少 便宜 豆芽 很少 豆芽 天价 几根 好意思 比较 七八个 三十多块 好意思
5889,0,万科 锦程 今天 第一次 自然 味道 火锅 团购 价格比 店贵 值得 中午 很少 环境 很好 菜品 新鲜 服务员 态度 热情 三个 人定 四人餐 下次 离家近 确实 好吃 郡花 血旺 绿色 毛肚 鲜鸭肠 毛肚 三线 豆皮 血旺
5890,1,东西 第一次 这种 寿司 图片 难吃 晓得 是不是 店家 看到 这种 评论 看到 不惯 这种 寿司 原谅 农村 从来 没有 寿司
5891,0,青蛙 十来 太少 筷子 失望
5892,0,不错 一次 消费 老婆 一份
5893,0,老公 喜欢 到处 吃吃喝喝 耍耍 看着 新颖 吃法 味道 真的 也好 好喝 满足
5894,0,推荐 很多 同学 喜欢 经常
5895,0,火锅 好吃 菜品
5896,0,菜品 精致 环境 很棒 强烈推荐
5897,1,像是 垃圾桶 口袋 全是 室友 东西
5898,0,不好吃 不满意
5899,0,忍不住 骂人 真是 气死人
5900,1,一顿饭 里头 头发 小虫 铁丝 店里 果断 食品 监督局 电话
5901,0,已经 知道 第几次 味道 不错
5902,0,不吃 辣椒 备注 每次 辣椒 直接 办法
5903,1,咸得 根本 没法
5904,0,上菜
5905,0,寝室 六个 吃完饭 刚好 奶油味 不错 蛋糕 口感 很棒 叔叔 开着 自家 蛋糕 太好了 速度 很快 态度 好棒 大赞大赞 太帅 圣诞快乐
5906,0,菜品 丰富 服务态度 环境卫生 相当 不错 满意 物超所值 应有尽有 下次 一定 还来
5907,0,特别 板栗 很甜 没有 颗粒 很大
5908,0,蛋糕 特别 好看 味道 非常 送货 准时 服务态度 良好 下次 这家 定做
5909,0,奥儿 良烤 考焦 奥尔良
5910,0,以前 上学 时候 经常 分量足 味道
5911,1,清汤 米线 辣椒 味道 清汤 泡椒 午餐肉 米线 没盐 面上 一层 味道 没有 恶心 番茄 丸子 没盐 番茄 还可以 味道 外卖 第一次 差评
5912,0,喜欢 多次 服务 也好 江景 烤鸭 味道 真的 不错 全聚德 再也 不想 地方
5913,0,满意 一次 团购 菜品 新鲜 服务态度 很好 价格便宜 强烈推荐
5914,0,味道 一如既往 服务 大赞
5915,0,上菜 服务 主要 哪里 米线 特别 好吃 口味 比较
5916,0,泡椒味 味道 不错 服务 超级 热情 晓得 团购 原因 草鱼 太小 没得 头次 份量
5917,1,本来 结果 打开 我加 一块 瞬间 胃口 这是 看不见 一只 蚊子 故意
5918,0,提前 预定 直接 开心 分量足 味道 有点咸 不错 值得 老板 态度 很好
5919,1,鸡蛋 臭了 泡菜 猪蹄 看到 鸡蛋 臭了 重点 第一次 差评
5920,0,朋友 推荐 地方 一起 一只 很快 干掉 味道 不错 汤锅 里面 蔬菜 免费 总体 不错 价格 划算
5921,1,饭里 虫 无语
5922,1,拉肚子 地沟油
5923,0,实惠 女孩 分量 差不多 味道 不错 自我感觉 旁边 老太婆 好吃
5924,0,不错 价格 比较 实惠 经常
5925,0,正宗 银川 口味 不错
5926,0,用美团 比较 实惠 毕竟 不美团 酸奶 不错 起来 紫米 不错 一般 少冰 感觉 棒极了 特别 好吃 强烈推荐 味道 不错
5927,0,好吃 回头客
5928,0,好吃 味足 分量 态度 很晚
5929,0,巴菲 真的 不错
5930,0,味道 好吃 读书 时候 一样
5931,0,同学 听说 送到 学校 打电话 服务态度 真的 很好 考虑 周到 味道 真的
5932,0,新出 番茄 口味 春笋 烧肉 套饭 不错
5933,0,半天 不来 下次 不会 再点
5934,0,不错 已经 多次 购买
5935,0,专门 朋友 味道 超赞 喜欢 烤鱼 非常 不错 选择
5936,0,大份 石桥铺 小份 一样 有点咸 小孩子 有点 嫌弃 真的 难吃 不会
5937,0,味道 还可以 店家 热情
5938,1,虫子 恶心 一点 食欲 没有 扔掉
5939,0,口味 偏辣 好吃 老人 孩子 适合 服务 环境 不错 多次 离家近 每次 家庭聚会
5940,0,没有 按时 送到 没有
5941,0,喝过 多次 一如既往 味道
5942,0,划算 味道 下次
5943,0,味道 好吃 特别 肥肠 很鲜 红烧 野猪 服务周到 还会
5944,0,蛋糕 味道 不错 奶油 多一点 更好
5945,0,味道 很好 几次 位置 好找 日本料理 不错 一家
5946,0,菜品 卫生 好像 晚上 人手 不太够 好几分钟 发现 有人 点菜 后续 服务 不错 套餐 菜品 搭配 不太 理想 味道 不错
5947,1,昨天晚上 辣子 田螺 臭的 臭味 根本 没法 入嘴 直接 香辣虾 里面 洋葱 颜色 已经 没有 一点 水份 晓得 几次 剩下 应该 洋葱 芹菜 掏出 新鲜 作弊 真是 一分 不想 不要 菜品 劣质 良心 商家 谢谢
5948,0,一如既往 味道 现在 店名 换成 董妹 泡椒 网上 团购 差点 隔壁家 老板娘 很好 热情 大人 小孩 人餐 刚刚 小孩 一起 吃饭 泡椒 味道 一般 口味 这种 吃惯 口味 童鞋 要求 泡椒 味道 绝对 巴适
5949,1,卫生 里面 苍蝇 打电话 过去 答应 小时 过来 服务态度 倒霉 希望 注意 这家 餐厅
5950,1,今天 臭的 不好吃 鱼香肉丝 木桶
5951,0,多次 服务 便宜
5952,0,位置 好找 已经 去过 知道 味道 真的 很好
5953,0,送货 太慢 小时
5954,0,难吃 太少
5955,0,每次 观音桥 必买 喜欢 酸奶 好喝 酸奶 下次 继续
5956,0,价格 真的 便宜 两个 吃不完 味道 不错 环境 不错
5957,1,第一次 评论 感觉 有股 地沟油 味道
5958,0,很多 牛排 一般般 不错
5959,0,一直 喜欢 鸡蛋 第一次 味道 不错 现烤 服务态度 很好 满意
5960,1,送货 实体店 差距 太大 TM 居然 年糕 省略 外卖 装不下 没有 年糕 TM 晚上 开始 拉肚子 情况 这么久 香辣蟹 这种 情况 第一次 之前 实体店 比较满意 换成 外卖 一个 评价 暗黑 料理
5961,0,好吃 优惠价格
5962,1,土豆丝 变质 发酸
5963,0,口味 不错 好喝 下次
5964,0,店里 服务员 热情 全程 烤肉 孩子 不吃 我点 石锅 拉面 应有 辣椒 服务员 特别 贴心 辣椒酱 另装 细节 体现 水平
5965,0,很好 便宜 好吃 服务 特好 上菜 离家近
5966,0,服务 热情 菜品 新鲜 保持 鹌鹑蛋 分量 继续 保持 特色 优点 越来越 ps 喜欢 玉米 糊糊 评价 其他人 喜欢 继续 保持 玉米 糊糊
5967,0,经常 味道 吃得饱 老板 不错
5968,0,味道 不错 感觉 汤底
5969,0,朋友 好吃 观音桥 逛街 以后 专门 打车 过来 真心 不错 分量 很足 味道 很好 朋友 两个 双人 好多 打包 回去 喜欢 清淡 朋友 试试 我门点 排骨
5970,0,真的 无烟 味道 外地人 正宗 重庆火锅 好吃
5971,0,一元 打包 没有 打包 可怜 东西 难吃 真是 难吃 肉片
5972,0,这家 有点 难吃 重师 那家 正宗
5973,1,芸豆 花汤 腥味 味道 难吃 芸豆 虫眼 鱼香肉丝 还可以
5974,0,店主人 非常 不错 新店 开张 优惠 蛋糕 物美价廉 芒果 过敏 换上 喜欢 黄桃 蛋糕 口感 不错
5975,0,好不好 餐具 没有 跑下去 叫外卖
5976,0,已经 多次 味道 一样 不错 希望 继续下去
5977,1,好大 一个 虫 打开 看见 不想 不能 没法
5978,1,里面 一根 腋下 毛发
5979,0,没有 以前 好吃 下次 再也 不买
5980,0,好吃 经常 团购 团购 用户 态度 很好
5981,0,去过 几次 味道 非常 不错
5982,0,不错 味道 很好 机会 还会
5983,0,位置 好找 永辉 斜对面 小巷 味道 不错 入味 份量 凉菜 服务态度 热情 感觉 辣味 味道 更好 泡椒味 烤鱼 稍微 一点 可能 口味 喜欢 一点 味道 挺棒
5984,0,不错 一如既往 希望 一直 保持 还会 光顾
5985,0,味道 好极了 鸭子 口感 好极了 服务 好极了
5986,0,不错 值得 菜品 丰富
5987,0,味道 还可以 去过 几次 点菜 之后 比较
5988,0,同学 配送费 一次 我要 才免 一次 竟然 三十 要脸
5989,0,掌柜的 服务态度 很好 味道 不错 店里 装修 有点 文艺 范哟 还会 再次 光顾
5990,0,菜色 新鲜 味道 很好 老板 热情 满分
5991,0,位置 好找 味道 里面 凉快 满意
5992,1,本来 前一天 晚上 喝了酒 早上 难受 皮蛋 瘦肉粥 特别 很少 受不了 没想到 早上 东西 以前 馊的 味道 一下 再也不会
5993,0,梅林 午餐肉 3.9 两片 千叶 豆腐 2.9 两片 鲜嫩 里脊 店里 完全 一样 不像话 再也不会 外卖
5994,0,味道 真的 不好吃 特别 怀疑 是不是 厨师 下班 服务员 一点 技术含量 没有 瞬间 胃口 没有
5995,0,朋友 一起 好喝 下次
5996,0,几次 味道 不错 有点 很多 每次 排队
5997,0,服务态度 分量足 好吃 不错
5998,0,味道 服务态度 东西 太多太多
5999,0,一桌 六个 女生 居多 最后 很多 味道 很好 分量 适当 重要 完后 不会 存在 太大 火锅 蛋炒饭 汤圆 好吃 环境 不错
6000,0,餐厅 环境 不错 店面 比较 装修 格调 时候 麻辣 龙虾 卖光 店家 很好 换成 蒜蓉 团购 两人餐 分量 很多 男票 两个 很饱 下次 再来 菜品
6001,0,服务 很好 蛋糕 好吃 慕斯 蛋糕
6002,0,配菜 金针菇 至始 至终 没有 估计 老板 忘放 没有 解释 特色 烤鱼
6003,0,安静 适合 下午茶 环境 很好
